100000.000	29.560	-0.572
97500.000	29.580	-0.580
95000.000	29.570	-0.580
92500.000	29.580	-0.579
90000.000	29.590	-0.569
87500.000	29.590	-0.567
85000.000	29.590	-0.569
82500.000	29.610	-0.554
80000.000	29.620	-0.548
77500.000	29.620	-0.555
75000.000	29.630	-0.548
72500.000	29.640	-0.542
70000.000	29.640	-0.543
67500.000	29.650	-0.534
65000.000	29.660	-0.536
62500.000	29.680	-0.531
60000.000	29.690	-0.533
57500.000	29.690	-0.540
55000.000	29.700	-0.531
52500.000	29.720	-0.528
50000.000	29.720	-0.540
47500.000	29.730	-0.535
45000.000	29.750	-0.539
42500.000	29.770	-0.541
40000.000	29.780	-0.532
37500.000	29.800	-0.530
35000.000	29.820	-0.544
32500.000	29.830	-0.556
30000.000	29.890	-0.444
27500.000	29.910	-0.458
25000.000	29.930	-0.472
22500.000	29.960	-0.497
20000.000	29.990	-0.521
17500.000	30.030	-0.550
15000.000	30.080	-0.570
12500.000	30.140	-0.607
10000.000	30.210	-0.676
9750.000	30.230	-0.680
9500.000	30.240	-0.692
9250.000	30.250	-0.695
9000.000	30.270	-0.704
8750.000	30.270	-0.710
8500.000	30.290	-0.719
8250.000	30.290	-0.728
8000.000	30.320	-0.736
7750.000	30.320	-0.783
7500.000	30.330	-0.790
7250.000	30.340	-0.803
7000.000	30.360	-0.801
6750.000	30.380	-0.823
6500.000	30.390	-0.834
6250.000	30.410	-0.847
6000.000	30.430	-0.863
5750.000	30.450	-0.870
5500.000	30.470	-0.887
5250.000	30.500	-0.898
5000.000	30.510	-0.918
4750.000	30.540	-0.932
4500.000	30.570	-0.950
4250.000	30.590	-0.973
4000.000	30.630	-0.998
3750.000	30.670	-1.031
3500.000	30.710	-1.056
3250.000	30.760	-1.086
3000.000	30.800	-1.117
2750.000	30.860	-1.157
2500.000	30.920	-1.201
2250.000	30.980	-1.250
2000.000	31.070	-1.310
1750.000	31.170	-1.390
1500.000	31.290	-1.477
1250.000	31.440	-1.591
1000.000	31.640	-1.742
975.000	31.670	-1.744
950.000	31.700	-1.763
925.000	31.730	-1.788
900.000	31.760	-1.810
875.000	31.790	-1.829
850.000	31.810	-1.852
825.000	31.850	-1.875
800.000	31.880	-1.898
775.000	31.910	-1.923
750.000	31.960	-1.949
725.000	31.990	-1.971
700.000	32.030	-2.002
675.000	32.090	-2.038
650.000	32.130	-2.063
625.000	32.180	-2.086
600.000	32.230	-2.131
575.000	32.280	-2.168
550.000	32.340	-2.203
525.000	32.400	-2.243
500.000	32.470	-2.284
475.000	32.550	-2.314
450.000	32.620	-2.358
425.000	32.700	-2.401
400.000	32.800	-2.468
375.000	32.900	-2.534
350.000	33.020	-2.596
325.000	33.140	-2.657
300.000	33.280	-2.743
275.000	33.440	-2.820
250.000	33.620	-2.903
225.000	33.840	-2.964
200.000	34.100	-3.077
175.000	34.400	-3.195
150.000	34.760	-3.325
125.000	35.220	-3.439
100.000	35.820	-3.549
97.500	35.890	-3.557
95.000	35.980	-3.582
92.500	36.030	-3.589
90.000	36.110	-3.576
87.500	36.180	-3.594
85.000	36.260	-3.613
82.500	36.350	-3.611
80.000	36.450	-3.613
77.500	36.550	-3.610
75.000	36.630	-3.618
72.500	36.730	-3.612
70.000	36.830	-3.628
67.500	36.920	-3.631
65.000	37.020	-3.624
62.500	37.130	-3.615
60.000	37.240	-3.620
57.500	37.350	-3.600
55.000	37.500	-3.597
52.500	37.620	-3.578
50.000	37.750	-3.567
47.500	37.890	-3.537
45.000	38.050	-3.491
42.500	38.190	-3.458
40.000	38.340	-3.418
37.500	38.520	-3.366
35.000	38.680	-3.317
32.500	38.870	-3.261
30.000	39.070	-3.203
27.500	39.260	-3.114
25.000	39.460	-3.015
22.500	39.680	-2.897
20.000	39.910	-2.779
17.500	40.160	-2.630
15.000	40.400	-2.476
12.500	40.650	-2.290
10.000	40.940	-2.047
9.750	40.990	-2.028
9.500	41.020	-2.021
9.250	41.040	-1.981
9.000	41.080	-1.964
8.750	41.090	-1.951
8.500	41.140	-1.921
8.250	41.170	-1.878
8.000	41.200	-1.854
7.750	41.250	-1.825
7.500	41.300	-1.782
7.250	41.330	-1.766
7.000	41.350	-1.723
6.750	41.390	-1.694
6.500	41.420	-1.669
6.250	41.440	-1.633
6.000	41.490	-1.595
5.750	41.540	-1.565
5.500	41.570	-1.515
5.250	41.610	-1.498
5.000	41.660	-1.453
4.750	41.700	-1.408
4.500	41.750	-1.378
4.250	41.790	-1.317
4.000	41.840	-1.298
3.750	41.890	-1.237
3.500	41.880	-1.252
3.250	41.970	-1.156
3.000	42.030	-1.116
2.750	42.090	-1.066
2.500	42.130	-1.014
2.250	42.180	-0.948
2.000	42.230	-0.896
1.750	42.310	-0.819
1.500	42.370	-0.738
1.250	42.430	-0.651
1.000	42.480	-0.563
0.975	42.500	-0.551
0.955	42.500	-0.548
0.935	42.520	-0.517
0.915	42.530	-0.515
0.885	42.540	-0.502
0.855	42.550	-0.489
0.835	42.560	-0.490
0.815	42.570	-0.474
0.795	42.580	-0.477
0.775	42.600	-0.465
0.755	42.590	-0.458
0.735	42.600	-0.453
0.715	42.620	-0.438
0.695	42.620	-0.432
0.675	42.640	-0.422
0.655	42.660	-0.416
0.635	42.650	-0.408
0.615	42.670	-0.402
0.595	42.670	-0.394
0.575	42.690	-0.374
0.545	42.700	-0.374
0.515	42.710	-0.355
0.495	42.720	-0.351
0.475	42.750	-0.327
0.455	42.770	-0.312
0.425	42.790	-0.299
0.395	42.800	-0.294
0.365	42.810	-0.271
0.335	42.830	-0.257
0.315	42.840	-0.241
0.295	42.850	-0.227
0.275	42.870	-0.213
0.245	42.880	-0.197
0.225	42.900	-0.153
0.195	42.920	-0.142
0.175	42.950	-0.132
0.155	42.960	-0.119
0.135	42.990	-0.109
0.115	43.010	-0.092
0.095	43.030	-0.081
