100000.000	4.939	-0.005
97500.000	4.225	0.049
95000.000	4.227	0.046
92500.000	4.227	0.042
90000.000	4.227	0.040
87500.000	4.226	0.037
85000.000	4.225	0.033
82500.000	4.229	0.032
80000.000	4.227	0.032
77500.000	4.228	0.027
75000.000	4.229	0.024
72500.000	4.228	0.022
70000.000	4.230	0.020
67500.000	4.232	0.015
65000.000	4.232	0.013
62500.000	4.231	0.010
60000.000	4.231	0.009
57500.000	4.232	0.004
55000.000	4.234	0.002
52500.000	4.236	-0.001
50000.000	4.234	-0.006
47500.000	4.237	-0.008
45000.000	4.238	-0.011
42500.000	4.239	-0.012
40000.000	4.241	-0.016
37500.000	4.241	-0.021
35000.000	4.245	-0.026
32500.000	4.247	-0.027
30000.000	4.253	-0.018
27500.000	4.253	-0.022
25000.000	4.256	-0.028
22500.000	4.261	-0.034
20000.000	4.266	-0.040
17500.000	4.271	-0.048
15000.000	4.276	-0.054
12500.000	4.284	-0.063
10000.000	4.295	-0.074
9750.000	4.295	-0.075
9500.000	4.296	-0.078
9250.000	4.298	-0.078
9000.000	4.301	-0.080
8750.000	4.302	-0.081
8500.000	4.303	-0.081
8250.000	4.304	-0.083
8000.000	4.307	-0.085
7750.000	4.307	-0.092
7500.000	4.308	-0.094
7250.000	4.312	-0.095
7000.000	4.312	-0.097
6750.000	4.314	-0.098
6500.000	4.318	-0.100
6250.000	4.320	-0.102
6000.000	4.321	-0.104
5750.000	4.326	-0.106
5500.000	4.330	-0.109
5250.000	4.331	-0.111
5000.000	4.335	-0.113
4750.000	4.338	-0.114
4500.000	4.342	-0.116
4250.000	4.346	-0.120
4000.000	4.352	-0.123
3750.000	4.357	-0.127
3500.000	4.363	-0.129
3250.000	4.369	-0.134
3000.000	4.376	-0.136
2750.000	4.385	-0.141
2500.000	4.394	-0.146
2250.000	4.404	-0.150
2000.000	4.418	-0.154
1750.000	4.434	-0.161
1500.000	4.451	-0.166
1250.000	4.474	-0.171
1000.000	4.504	-0.175
975.000	4.510	-0.173
950.000	4.513	-0.174
925.000	4.515	-0.175
900.000	4.519	-0.174
875.000	4.523	-0.174
850.000	4.527	-0.174
825.000	4.531	-0.175
800.000	4.536	-0.174
775.000	4.540	-0.174
750.000	4.545	-0.175
725.000	4.549	-0.172
700.000	4.554	-0.173
675.000	4.559	-0.172
650.000	4.563	-0.172
625.000	4.569	-0.171
600.000	4.575	-0.172
575.000	4.579	-0.169
550.000	4.586	-0.169
525.000	4.591	-0.167
500.000	4.598	-0.166
475.000	4.606	-0.160
450.000	4.611	-0.160
425.000	4.618	-0.159
400.000	4.624	-0.156
375.000	4.633	-0.153
350.000	4.641	-0.151
325.000	4.650	-0.146
300.000	4.657	-0.143
275.000	4.666	-0.140
250.000	4.675	-0.134
225.000	4.683	-0.125
200.000	4.695	-0.118
175.000	4.705	-0.112
150.000	4.716	-0.105
125.000	4.726	-0.097
100.000	4.738	-0.090
97.500	4.738	-0.089
95.000	4.740	-0.088
92.500	4.741	-0.086
90.000	4.742	-0.086
87.500	4.745	-0.084
85.000	4.744	-0.083
82.500	4.743	-0.083
80.000	4.746	-0.082
77.500	4.748	-0.081
75.000	4.748	-0.079
72.500	4.751	-0.078
70.000	4.751	-0.077
67.500	4.752	-0.076
65.000	4.754	-0.075
62.500	4.754	-0.074
60.000	4.758	-0.073
57.500	4.756	-0.070
55.000	4.761	-0.071
52.500	4.760	-0.069
50.000	4.761	-0.068
47.500	4.765	-0.065
45.000	4.766	-0.066
42.500	4.768	-0.061
40.000	4.767	-0.061
37.500	4.769	-0.060
35.000	4.773	-0.057
32.500	4.774	-0.055
30.000	4.785	-0.057
27.500	4.788	-0.056
25.000	4.789	-0.054
22.500	4.791	-0.052
20.000	4.794	-0.051
17.500	4.787	-0.052
15.000	4.788	-0.051
12.500	4.792	-0.053
10.000	4.800	-0.054
9.750	4.801	-0.054
9.500	4.800	-0.055
9.250	4.801	-0.054
9.000	4.801	-0.055
8.750	4.804	-0.057
8.500	4.803	-0.056
8.250	4.804	-0.056
8.000	4.806	-0.056
7.750	4.806	-0.057
7.500	4.818	-0.056
7.250	4.819	-0.056
7.000	4.821	-0.057
6.750	4.821	-0.057
6.500	4.823	-0.057
6.250	4.824	-0.058
6.000	4.826	-0.059
5.750	4.827	-0.059
5.500	4.829	-0.060
5.250	4.831	-0.060
5.000	4.833	-0.061
4.750	4.836	-0.062
4.500	4.839	-0.062
4.250	4.842	-0.063
4.000	4.845	-0.063
3.750	4.848	-0.063
3.500	4.852	-0.064
3.250	4.857	-0.065
3.000	4.861	-0.065
2.750	4.866	-0.066
2.500	4.871	-0.066
2.250	4.878	-0.065
2.000	4.884	-0.064
1.750	4.891	-0.060
1.500	4.898	-0.056
1.250	4.905	-0.051
1.000	4.912	-0.044
0.975	4.912	-0.044
0.955	4.913	-0.043
0.935	4.915	-0.040
0.915	4.916	-0.040
0.885	4.917	-0.039
0.855	4.917	-0.038
0.835	4.918	-0.037
0.815	4.919	-0.037
0.795	4.919	-0.037
0.775	4.920	-0.036
0.755	4.920	-0.035
0.735	4.921	-0.035
0.715	4.921	-0.034
0.695	4.922	-0.033
0.675	4.922	-0.033
0.655	4.923	-0.032
0.635	4.923	-0.031
0.615	4.924	-0.030
0.595	4.925	-0.030
0.575	4.925	-0.029
0.545	4.925	-0.028
0.515	4.926	-0.027
0.495	4.927	-0.026
0.475	4.929	-0.024
0.455	4.929	-0.023
0.425	4.930	-0.021
0.395	4.930	-0.020
0.365	4.931	-0.019
0.335	4.932	-0.018
0.315	4.932	-0.017
0.295	4.933	-0.016
0.275	4.933	-0.015
0.245	4.934	-0.014
0.225	4.935	-0.009
0.195	4.936	-0.008
0.175	4.936	-0.007
0.155	4.936	-0.006
0.135	4.936	-0.006
0.115	4.937	-0.006
0.095	4.937	-0.005
