100000.000	29.020	-0.045
97500.000	20.880	-0.261
95000.000	20.870	-0.263
92500.000	20.880	-0.268
90000.000	20.880	-0.263
87500.000	20.890	-0.264
85000.000	20.890	-0.264
82500.000	20.900	-0.267
80000.000	20.900	-0.271
77500.000	20.900	-0.267
75000.000	20.910	-0.271
72500.000	20.920	-0.272
70000.000	20.920	-0.274
67500.000	20.920	-0.277
65000.000	20.930	-0.276
62500.000	20.940	-0.278
60000.000	20.940	-0.280
57500.000	20.950	-0.284
55000.000	20.950	-0.289
52500.000	20.960	-0.297
50000.000	20.970	-0.293
47500.000	20.980	-0.301
45000.000	20.980	-0.304
42500.000	20.990	-0.307
40000.000	21.000	-0.318
37500.000	21.010	-0.317
35000.000	21.030	-0.331
32500.000	21.040	-0.338
30000.000	21.070	-0.266
27500.000	21.080	-0.285
25000.000	21.100	-0.295
22500.000	21.120	-0.319
20000.000	21.140	-0.341
17500.000	21.170	-0.366
15000.000	21.200	-0.386
12500.000	21.250	-0.419
10000.000	21.300	-0.469
9750.000	21.310	-0.475
9500.000	21.320	-0.480
9250.000	21.330	-0.486
9000.000	21.330	-0.493
8750.000	21.340	-0.496
8500.000	21.350	-0.504
8250.000	21.360	-0.514
8000.000	21.360	-0.516
7750.000	21.370	-0.554
7500.000	21.380	-0.558
7250.000	21.390	-0.566
7000.000	21.400	-0.574
6750.000	21.410	-0.584
6500.000	21.420	-0.591
6250.000	21.430	-0.596
6000.000	21.450	-0.608
5750.000	21.460	-0.624
5500.000	21.480	-0.628
5250.000	21.490	-0.643
5000.000	21.510	-0.653
4750.000	21.530	-0.668
4500.000	21.550	-0.679
4250.000	21.570	-0.698
4000.000	21.590	-0.715
3750.000	21.620	-0.739
3500.000	21.650	-0.761
3250.000	21.680	-0.781
3000.000	21.720	-0.803
2750.000	21.750	-0.832
2500.000	21.800	-0.865
2250.000	21.850	-0.899
2000.000	21.910	-0.944
1750.000	21.980	-1.003
1500.000	22.070	-1.064
1250.000	22.190	-1.146
1000.000	22.340	-1.258
975.000	22.360	-1.266
950.000	22.380	-1.278
925.000	22.400	-1.294
900.000	22.430	-1.307
875.000	22.440	-1.323
850.000	22.470	-1.337
825.000	22.490	-1.352
800.000	22.510	-1.369
775.000	22.540	-1.383
750.000	22.570	-1.404
725.000	22.600	-1.419
700.000	22.630	-1.439
675.000	22.660	-1.459
650.000	22.690	-1.483
625.000	22.730	-1.505
600.000	22.770	-1.523
575.000	22.810	-1.555
550.000	22.850	-1.578
525.000	22.900	-1.605
500.000	22.960	-1.632
475.000	23.010	-1.649
450.000	23.070	-1.677
425.000	23.130	-1.715
400.000	23.200	-1.752
375.000	23.280	-1.787
350.000	23.360	-1.828
325.000	23.460	-1.870
300.000	23.550	-1.916
275.000	23.680	-1.968
250.000	23.810	-2.014
225.000	23.970	-2.042
200.000	24.160	-2.101
175.000	24.370	-2.154
150.000	24.620	-2.203
125.000	24.940	-2.248
100.000	25.330	-2.265
97.500	25.380	-2.266
95.000	25.420	-2.265
92.500	25.480	-2.254
90.000	25.520	-2.252
87.500	25.570	-2.248
85.000	25.610	-2.250
82.500	25.670	-2.245
80.000	25.720	-2.237
77.500	25.780	-2.232
75.000	25.820	-2.238
72.500	25.890	-2.219
70.000	25.950	-2.195
67.500	26.020	-2.191
65.000	26.070	-2.194
62.500	26.130	-2.171
60.000	26.200	-2.175
57.500	26.270	-2.166
55.000	26.340	-2.144
52.500	26.420	-2.110
50.000	26.490	-2.088
47.500	26.570	-2.066
45.000	26.650	-2.035
42.500	26.740	-2.005
40.000	26.830	-1.964
37.500	26.910	-1.929
35.000	27.000	-1.876
32.500	27.100	-1.840
30.000	27.200	-1.799
27.500	27.310	-1.739
25.000	27.410	-1.679
22.500	27.520	-1.613
20.000	27.640	-1.532
17.500	27.770	-1.447
15.000	27.880	-1.355
12.500	28.030	-1.246
10.000	28.180	-1.114
9.750	28.190	-1.110
9.500	28.210	-1.088
9.250	28.220	-1.076
9.000	28.240	-1.063
8.750	28.260	-1.061
8.500	28.270	-1.042
8.250	28.290	-1.023
8.000	28.310	-1.014
7.750	28.330	-1.009
7.500	28.350	-0.974
7.250	28.370	-0.947
7.000	28.400	-0.934
6.750	28.400	-0.912
6.500	28.420	-0.903
6.250	28.440	-0.880
6.000	28.460	-0.866
5.750	28.480	-0.845
5.500	28.500	-0.827
5.250	28.520	-0.799
5.000	28.550	-0.790
4.750	28.570	-0.764
4.500	28.600	-0.744
4.250	28.620	-0.723
4.000	28.650	-0.698
3.750	28.660	-0.667
3.500	28.690	-0.651
3.250	28.720	-0.623
3.000	28.740	-0.608
2.750	28.780	-0.578
2.500	28.800	-0.544
2.250	28.830	-0.523
2.000	28.870	-0.485
1.750	28.910	-0.443
1.500	28.930	-0.403
1.250	28.970	-0.357
1.000	29.000	-0.306
0.975	28.990	-0.297
0.955	29.000	-0.298
0.935	29.020	-0.279
0.915	29.030	-0.275
0.885	29.030	-0.268
0.855	29.040	-0.265
0.835	29.040	-0.261
0.815	29.040	-0.255
0.795	29.050	-0.253
0.775	29.050	-0.249
0.755	29.060	-0.244
0.735	29.060	-0.239
0.715	29.070	-0.233
0.695	29.070	-0.233
0.675	29.070	-0.223
0.655	29.080	-0.220
