100000.000	10.940	-0.008
97500.000	8.540	0.011
95000.000	8.540	0.008
92500.000	8.541	0.005
90000.000	8.542	0.001
87500.000	8.543	-0.002
85000.000	8.544	-0.005
82500.000	8.546	-0.008
80000.000	8.546	-0.012
77500.000	8.549	-0.016
75000.000	8.550	-0.020
72500.000	8.552	-0.024
70000.000	8.554	-0.026
67500.000	8.553	-0.028
65000.000	8.557	-0.033
62500.000	8.560	-0.038
60000.000	8.562	-0.042
57500.000	8.561	-0.046
55000.000	8.564	-0.050
52500.000	8.567	-0.055
50000.000	8.570	-0.060
47500.000	8.571	-0.064
45000.000	8.575	-0.069
42500.000	8.578	-0.073
40000.000	8.582	-0.077
37500.000	8.588	-0.083
35000.000	8.591	-0.090
32500.000	8.597	-0.097
30000.000	8.610	-0.070
27500.000	8.615	-0.080
25000.000	8.621	-0.089
22500.000	8.628	-0.100
20000.000	8.638	-0.112
17500.000	8.648	-0.126
15000.000	8.661	-0.137
12500.000	8.679	-0.155
10000.000	8.702	-0.177
9750.000	8.705	-0.180
9500.000	8.708	-0.183
9250.000	8.710	-0.185
9000.000	8.713	-0.188
8750.000	8.717	-0.192
8500.000	8.720	-0.195
8250.000	8.724	-0.197
8000.000	8.727	-0.200
7750.000	8.728	-0.215
7500.000	8.733	-0.218
7250.000	8.736	-0.221
7000.000	8.742	-0.225
6750.000	8.746	-0.229
6500.000	8.751	-0.232
6250.000	8.755	-0.237
6000.000	8.761	-0.241
5750.000	8.768	-0.245
5500.000	8.774	-0.250
5250.000	8.780	-0.255
5000.000	8.787	-0.261
4750.000	8.795	-0.266
4500.000	8.803	-0.273
4250.000	8.811	-0.280
4000.000	8.822	-0.287
3750.000	8.833	-0.297
3500.000	8.845	-0.305
3250.000	8.858	-0.314
3000.000	8.872	-0.324
2750.000	8.889	-0.337
2500.000	8.907	-0.350
2250.000	8.929	-0.365
2000.000	8.955	-0.381
1750.000	8.986	-0.405
1500.000	9.024	-0.430
1250.000	9.074	-0.462
1000.000	9.141	-0.501
975.000	9.151	-0.504
950.000	9.160	-0.508
925.000	9.169	-0.513
900.000	9.178	-0.519
875.000	9.187	-0.523
850.000	9.197	-0.528
825.000	9.207	-0.534
800.000	9.219	-0.539
775.000	9.231	-0.545
750.000	9.243	-0.550
725.000	9.255	-0.557
